"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"GO:0045898"	"GO:0045898"	"regulation of RNA polymerase II transcriptional preinitiation complex assembly"	"4/857"	"16/23843"	0.00213445440085843	0.0262980891275577	0.0211053300808388	"Psmc2/Psmc6/Psmc5/Psmc1"	4
"GO:0046755"	"GO:0046755"	"viral budding"	"4/857"	"16/23843"	0.00213445440085843	0.0262980891275577	0.0211053300808388	"Chmp5/Chmp3/Chmp2a/Vta1"	4
"GO:0048711"	"GO:0048711"	"positive regulation of astrocyte differentiation"	"4/857"	"16/23843"	0.00213445440085843	0.0262980891275577	0.0211053300808388	"Serpine2/Id2/Hes1/App"	4
"GO:1902808"	"GO:1902808"	"positive regulation of cell cycle G1/S phase transition"	"6/857"	"38/23843"	0.00218766077112979	0.026793450898668	0.0215028788775595	"Ddx3x/Larp7/Anp32b/Ccnd2/Rdx/Rpl17"	6
"GO:0072329"	"GO:0072329"	"monocarboxylic acid catabolic process"	"11/857"	"111/23843"	0.00218939244361911	0.026793450898668	0.0215028788775595	"Acadl/Dbi/Hadhb/Etfb/Acat1/Pccb/Acad11/Acaa1a/Acadvl/Acat2/Asrgl1"	11
"GO:2001243"	"GO:2001243"	"negative regulation of intrinsic apoptotic signaling pathway"	"10/857"	"95/23843"	0.00219224472459021	0.026793450898668	0.0215028788775595	"Ndufs3/Ddx3x/Dnaja1/Creb3/Ybx3/Mif/Ndufa13/Gpx1/Grina/Tmbim6"	10
"GO:0032984"	"GO:0032984"	"protein-containing complex disassembly"	"16/857"	"198/23843"	0.00220661616076233	0.0268971799222523	0.0215861258112469	"Sptan1/Dstn/Stmn3/Mid1/Vcp/Capza2/Sh3gl3/Smarcb1/Stmn4/Hspa8/Rdx/Tpm1/Tmod3/Tmod2/Rpl23/Lix1"	16
"GO:0043624"	"GO:0043624"	"cellular protein complex disassembly"	"12/857"	"128/23843"	0.00225688694345147	0.0273640058846596	0.0219607734131743	"Sptan1/Dstn/Stmn3/Mid1/Capza2/Sh3gl3/Stmn4/Hspa8/Rdx/Tpm1/Tmod3/Tmod2"	12
"GO:0071453"	"GO:0071453"	"cellular response to oxygen levels"	"12/857"	"128/23843"	0.00225688694345147	0.0273640058846596	0.0219607734131743	"Atp6ap1/Pgk1/Atp6v1g1/Gnb1/Cav1/Sirt2/Eif4ebp1/Atp6v0d1/Rgcc/Sdhd/P4hb/Tmbim6"	12
"GO:0043407"	"GO:0043407"	"negative regulation of MAP kinase activity"	"8/857"	"66/23843"	0.00245321672730812	0.0296657504246704	0.0238080208707012	"Dnaja1/Uchl1/Cav1/Apoe/Inppl1/Dusp6/Spry2/Gstp1"	8
"GO:0034504"	"GO:0034504"	"protein localization to nucleus"	"20/857"	"276/23843"	0.00247190285579834	0.0297258795488569	0.0238562770389449	"Hdgf/Cct3/Txn1/Cdkn2a/Cct7/Calr/Nutf2/Hspa8/Uaca/Zic1/Ppp2ca/Kpnb1/Ddx5/Sox9/Pik3r1/Hsp90aa1/Cct5/Cct8/Hnrnpm/Six3"	20
"GO:0050807"	"GO:0050807"	"regulation of synapse organization"	"15/857"	"182/23843"	0.0024719298580236	0.0297258795488569	0.0238562770389449	"Prnp/Cdc42/Fzd9/Ptn/Camk1/Apoe/Lrrtm3/Tpbg/Hnrnpk/Ntrk2/Mef2c/Ube2v2/Etv5/Malat1/Abhd17b"	15
"GO:0034205"	"GO:0034205"	"amyloid-beta formation"	"5/857"	"27/23843"	0.00247769855788984	0.0297258795488569	0.0238562770389449	"Prnp/Apoe/Psenen/Lrrtm3/App"	5
"GO:0008637"	"GO:0008637"	"apoptotic mitochondrial changes"	"11/857"	"113/23843"	0.00252191317572836	0.0301771338383622	0.0242184277140076	"Mtch2/Slc25a5/Cdkn2a/Atpif1/Hk2/Bax/Slc25a4/Gpx1/Prelid1/Siva1/Ppp2r2b"	11
"GO:0010977"	"GO:0010977"	"negative regulation of neuron projection development"	"14/857"	"165/23843"	0.00260148399837	0.0309671441576804	0.0248524444471477	"Tnr/Dync1i2/B2m/Flna/Ptprz1/Apoe/Inppl1/Zfp365/Thy1/Ptpn9/Plk2/Lgals1/Hes1/Dpysl3"	14
"GO:0061136"	"GO:0061136"	"regulation of proteasomal protein catabolic process"	"14/857"	"165/23843"	0.00260148399837	0.0309671441576804	0.0248524444471477	"Psmd14/Bcap31/Sdcbp/Vcp/Alad/Sirt2/Os9/Gabarapl2/Gpx1/Plk2/Trib2/Ube2v2/Dlgap1/Usp14"	14
"GO:0016042"	"GO:0016042"	"lipid catabolic process"	"21/857"	"297/23843"	0.00262170096377412	0.0311267405335363	0.0249805272966584	"Idh1/Acadl/Plcd4/Dbi/Prdx6/Hadhb/Spp1/Mgll/Apoe/Sirt2/Etfb/Ldlr/Acat1/Hexa/Pccb/Acad11/Acaa1a/Gm2a/Acadvl/Acat2/Pla2g7"	21
"GO:0060047"	"GO:0060047"	"heart contraction"	"16/857"	"202/23843"	0.00269754373750975	0.0312312864361501	0.0250644298103566	"Atp1b1/Atp1a2/Flna/S100a1/Cdc42/Sri/Hopx/Pebp1/Cav1/Tnnt1/Scn1b/Glrx3/Tpm1/Gpx1/Pik3r1/Uty"	16
"GO:0099173"	"GO:0099173"	"postsynapse organization"	"11/857"	"114/23843"	0.00270284408432727	0.0312312864361501	0.0250644298103566	"Prnp/Cdc42/Epha5/Fzd9/Actb/Ptn/Apoe/Zfp365/Sept7/Etv5/Abhd17b"	11
"GO:0006085"	"GO:0006085"	"acetyl-CoA biosynthetic process"	"4/857"	"17/23843"	0.00271249632797016	0.0312312864361501	0.0250644298103566	"Acat1/Acly/Dld/Mpc1"	4
"GO:0010984"	"GO:0010984"	"regulation of lipoprotein particle clearance"	"4/857"	"17/23843"	0.00271249632797016	0.0312312864361501	0.0250644298103566	"Lrpap1/Ldlr/Anxa2/Hnrnpk"	4
"GO:0032366"	"GO:0032366"	"intracellular sterol transport"	"4/857"	"17/23843"	0.00271249632797016	0.0312312864361501	0.0250644298103566	"Abca1/Ldlr/Anxa2/Npc2"	4
"GO:0032367"	"GO:0032367"	"intracellular cholesterol transport"	"4/857"	"17/23843"	0.00271249632797016	0.0312312864361501	0.0250644298103566	"Abca1/Ldlr/Anxa2/Npc2"	4
"GO:0033539"	"GO:0033539"	"fatty acid beta-oxidation using acyl-CoA dehydrogenase"	"4/857"	"17/23843"	0.00271249632797016	0.0312312864361501	0.0250644298103566	"Acadl/Etfb/Acad11/Acadvl"	4
"GO:0042744"	"GO:0042744"	"hydrogen peroxide catabolic process"	"4/857"	"17/23843"	0.00271249632797016	0.0312312864361501	0.0250644298103566	"Prdx6/Prdx1/Prdx2/Gpx1"	4
"GO:0055070"	"GO:0055070"	"copper ion homeostasis"	"4/857"	"17/23843"	0.00271249632797016	0.0312312864361501	0.0250644298103566	"Prnp/Aplp2/Atox1/App"	4
"GO:0060547"	"GO:0060547"	"negative regulation of necrotic cell death"	"4/857"	"17/23843"	0.00271249632797016	0.0312312864361501	0.0250644298103566	"Cav1/Ybx3/Ndufc2/Slc25a4"	4
"GO:0070828"	"GO:0070828"	"heterochromatin organization"	"4/857"	"17/23843"	0.00271249632797016	0.0312312864361501	0.0250644298103566	"H3f3a/Cdkn2a/Loxl2/H3f3b"	4
"GO:0071786"	"GO:0071786"	"endoplasmic reticulum tubular network organization"	"4/857"	"17/23843"	0.00271249632797016	0.0312312864361501	0.0250644298103566	"Tmem33/Arl6ip1/Rab18/Rtn3"	4
"GO:0044282"	"GO:0044282"	"small molecule catabolic process"	"21/857"	"298/23843"	0.00272794354432629	0.0313302259827022	0.025143832985922	"Rpe/Acadl/Dbi/Adh5/Hadhb/Tpi1/Apoe/Gpi1/Etfb/Ldha/Esd/Acat1/Bckdhb/Pccb/Acad11/Acaa1a/Acadvl/Cbr3/Acat2/Haghl/Asrgl1"	21
"GO:0000377"	"GO:0000377"	"RNA splicing, via transesterification reactions with bulged adenosine as nucleophile"	"18/857"	"240/23843"	0.00275281158632941	0.031404671019925	0.0252035782805648	"Sf3b1/Prdx6/Aqr/Bud31/Hnrnpa2b1/Wbp11/Gemin7/Snrpn/Ptbp1/Lsm7/Hspa8/Ddx5/Hnrnpk/Khdrbs3/Rnps1/Srsf3/Hnrnpm/Malat1"	18
"GO:0000398"	"GO:0000398"	"mRNA splicing, via spliceosome"	"18/857"	"240/23843"	0.00275281158632941	0.031404671019925	0.0252035782805648	"Sf3b1/Prdx6/Aqr/Bud31/Hnrnpa2b1/Wbp11/Gemin7/Snrpn/Ptbp1/Lsm7/Hspa8/Ddx5/Hnrnpk/Khdrbs3/Rnps1/Srsf3/Hnrnpm/Malat1"	18
"GO:0032091"	"GO:0032091"	"negative regulation of protein binding"	"10/857"	"98/23843"	0.00276068178601896	0.031404671019925	0.0252035782805648	"Ckmt1/B2m/Cdkn2a/Lrpap1/Actb/Cav1/Camk1/Bax/Hnrnpk/Tmbim6"	10
"GO:0030042"	"GO:0030042"	"actin filament depolymerization"	"7/857"	"53/23843"	0.0027619071866134	0.031404671019925	0.0252035782805648	"Sptan1/Dstn/Capza2/Rdx/Tpm1/Tmod3/Tmod2"	7
"GO:0030258"	"GO:0030258"	"lipid modification"	"16/857"	"203/23843"	0.00283349050342295	0.0321386726827452	0.0257926456952566	"Acadl/Dbi/Dgkz/Hadhb/Apoe/Etfb/Inppl1/Plpp4/Acat1/Acad11/Ip6k2/Acaa1a/Acadvl/Pik3r1/Acat2/Pla2g7"	16
"GO:0030835"	"GO:0030835"	"negative regulation of actin filament depolymerization"	"6/857"	"40/23843"	0.00286239168755387	0.0323061540834783	0.0259270566111117	"Sptan1/Capza2/Rdx/Tpm1/Tmod3/Tmod2"	6
"GO:0033344"	"GO:0033344"	"cholesterol efflux"	"6/857"	"40/23843"	0.00286239168755387	0.0323061540834783	0.0259270566111117	"Abca1/Stx12/Cav1/Apoe/Npc2/Srebf2"	6
"GO:0000375"	"GO:0000375"	"RNA splicing, via transesterification reactions"	"18/857"	"241/23843"	0.00287809235042811	0.0324033500832682	0.0260050605165724	"Sf3b1/Prdx6/Aqr/Bud31/Hnrnpa2b1/Wbp11/Gemin7/Snrpn/Ptbp1/Lsm7/Hspa8/Ddx5/Hnrnpk/Khdrbs3/Rnps1/Srsf3/Hnrnpm/Malat1"	18
"GO:0001935"	"GO:0001935"	"endothelial cell proliferation"	"12/857"	"132/23843"	0.00291634676488244	0.0327264631847375	0.026264372462276	"Pdcl3/Pdcd10/Nras/F3/Atpif1/Cav1/Apoe/Hmox1/Loxl2/Rgcc/Mef2c/Atp5a1"	12
"GO:0010458"	"GO:0010458"	"exit from mitosis"	"5/857"	"28/23843"	0.00292827027839809	0.0327264631847375	0.026264372462276	"Ube2s/Chmp2a/Cdkn1c/Rgcc/Rpl24"	5
"GO:0071353"	"GO:0071353"	"cellular response to interleukin-4"	"5/857"	"28/23843"	0.00292827027839809	0.0327264631847375	0.026264372462276	"Hspa5/Alad/Rplp0/Fasn/Rps2"	5
"GO:0003015"	"GO:0003015"	"heart process"	"16/857"	"205/23843"	0.00312243264917667	0.0348113161936257	0.027937555282107	"Atp1b1/Atp1a2/Flna/S100a1/Cdc42/Sri/Hopx/Pebp1/Cav1/Tnnt1/Scn1b/Glrx3/Tpm1/Gpx1/Pik3r1/Uty"	16
"GO:0031623"	"GO:0031623"	"receptor internalization"	"10/857"	"100/23843"	0.0032010043480693	0.0355242006900806	0.0285096752766137	"Ramp1/Gria2/Sdcbp/Lrpap1/Cav1/Cd9/Cd81/Ahi1/Cd63/Ap2b1"	10
"GO:0006006"	"GO:0006006"	"glucose metabolic process"	"15/857"	"187/23843"	0.00320191876707793	0.0355242006900806	0.0285096752766137	"Pgk1/Fabp5/Hk2/Tpi1/Gapdh/Gpi1/Ldha/Inppl1/Pkm/Arpp19/Igfbp4/Dcxr/Pik3r1/Gpd1/Pgam1"	15
"GO:0007162"	"GO:0007162"	"negative regulation of cell adhesion"	"19/857"	"263/23843"	0.00323414010886023	0.0357352283315179	0.0286790338945388	"Serpine2/Tnr/Prnp/Cdkn2a/Rcc2/Epha5/Ptprz1/Cd9/Atp5b/Prdx2/Rgcc/Rdx/Prkar1a/Rasa1/Pik3r1/Lgals1/Ndfip1/Mbp/Gstp1"	19
"GO:0002262"	"GO:0002262"	"myeloid cell homeostasis"	"14/857"	"169/23843"	0.00323657504468353	0.0357352283315179	0.0286790338945388	"B2m/Rps6/Prdx1/Atpif1/Lyar/Gpi1/Bax/Rps17/Hmox1/Rps24/Tmod3/Nfe2l1/Id2/Rps14"	14
"GO:0060996"	"GO:0060996"	"dendritic spine development"	"11/857"	"117/23843"	0.00330928346491825	0.0364499631762441	0.0292526388718836	"Cdc42/Epha5/Camk1/Apoe/Eif4g2/Zfp365/Sept7/Grn/Hnrnpk/Mef2c/Plk2"	11
"GO:0006120"	"GO:0006120"	"mitochondrial electron transport, NADH to ubiquinone"	"4/857"	"18/23843"	0.00338927521374963	0.0371519832183442	0.0298160396817303	"Ndufc2/Dld/Ndufv2/Ndufb8"	4
"GO:0006595"	"GO:0006595"	"polyamine metabolic process"	"4/857"	"18/23843"	0.00338927521374963	0.0371519832183442	0.0298160396817303	"Smox/Sms/Oaz1/Odc1"	4
"GO:0033135"	"GO:0033135"	"regulation of peptidyl-serine phosphorylation"	"13/857"	"152/23843"	0.00339821062841167	0.0371608152690664	0.0298231277764157	"Pfn2/Pdcd10/Txn1/Dock7/Cdc42/Cav1/Camk1/Bax/Mif/Gfra2/Spry2/Ntrk2/App"	13
"GO:0001919"	"GO:0001919"	"regulation of receptor recycling"	"5/857"	"29/23843"	0.00343513114288277	0.0372429656035918	0.0298890568984139	"Gria3/Gria2/Chmp5/Nsg1/Anxa2"	5
"GO:0034110"	"GO:0034110"	"regulation of homotypic cell-cell adhesion"	"5/857"	"29/23843"	0.00343513114288277	0.0372429656035918	0.0298890568984139	"Serpine2/Cd9/Ank3/Rdx/Lgals1"	5
"GO:0042168"	"GO:0042168"	"heme metabolic process"	"5/857"	"29/23843"	0.00343513114288277	0.0372429656035918	0.0298890568984139	"Alad/Atpif1/Hmox1/Cyb5r4/Slc25a39"	5
"GO:0034440"	"GO:0034440"	"lipid oxidation"	"10/857"	"101/23843"	0.00344118798197724	0.0372429656035918	0.0298890568984139	"Acadl/Dbi/Hadhb/Etfb/Acat1/Acad11/Acaa1a/Acadvl/Acat2/Pla2g7"	10
"GO:0043535"	"GO:0043535"	"regulation of blood vessel endothelial cell migration"	"9/857"	"85/23843"	0.00344646126675111	0.0372429656035918	0.0298890568984139	"Pdcd10/Apoe/Atp5b/Hmox1/Rgcc/Mef2c/Plk2/Rhoj/Atp5a1"	9
"GO:0001936"	"GO:0001936"	"regulation of endothelial cell proliferation"	"11/857"	"118/23843"	0.0035340735036894	0.0380099999655629	0.030504634452898	"Pdcl3/Pdcd10/Nras/F3/Atpif1/Cav1/Apoe/Hmox1/Rgcc/Mef2c/Atp5a1"	11
"GO:0050684"	"GO:0050684"	"regulation of mRNA processing"	"11/857"	"118/23843"	0.0035340735036894	0.0380099999655629	0.030504634452898	"Prdx6/Hnrnpa2b1/Ptbp1/Hspa8/Ddx5/Hnrnpk/Khdrbs3/Tmbim6/Rnps1/Srsf3/Malat1"	11
"GO:0016197"	"GO:0016197"	"endosomal transport"	"14/857"	"171/23843"	0.00359869019175649	0.0386141147101383	0.0309894621158175	"Arl4c/Rab14/Rab9/Chmp5/Vcp/Abca1/Cdc42/Nsg1/Vps29/Chmp3/Rab6a/Bloc1s1/Rab6b/Snx2"	14
"GO:0045861"	"GO:0045861"	"negative regulation of proteolysis"	"23/857"	"346/23843"	0.00366231982609995	0.0392048335482503	0.0314635389965693	"Pdcl3/Serpine2/Cst3/Csnk2a1/Pcsk1n/Ddx3x/Sdcbp/Alad/Cdkn2a/Tmem59/Pebp1/Gapdh/Gpi1/Arl6ip1/Os9/Plat/Gabarapl2/Cryab/Gpx1/Rpl23/Pik3r1/App/Usp14"	23
"GO:0030048"	"GO:0030048"	"actin filament-based movement"	"10/857"	"102/23843"	0.00369546101588276	0.039464838111676	0.0316722036682497	"Myo1b/Atp1a2/Flna/Wasf2/Sri/Cav1/Scn1b/Myl6/Tpm1/Uty"	10
"GO:0043270"	"GO:0043270"	"positive regulation of ion transport"	"20/857"	"286/23843"	0.00370387563988383	0.039464838111676	0.0316722036682497	"Dbi/Atp1b1/Flna/S100a1/Creb3/Rab3b/Sri/Cav1/Slc6a1/Apoe/Scn1b/Bax/Arl6ip1/Ank3/Mif/Slc25a4/Thy1/Prelid1/Cntn1/Syt4"	20
"GO:0048872"	"GO:0048872"	"homeostasis of number of cells"	"21/857"	"306/23843"	0.0037156026655037	0.0394977204279475	0.0316985931194134	"Fh1/Mtch2/B2m/Rps6/Prdx1/Atpif1/Lyar/Gpi1/Bax/Rps17/Mif/Hmox1/Prdx2/Rps24/Tmod3/Nfe2l1/Sox9/Mef2c/Id2/Siva1/Rps14"	21
"GO:0046822"	"GO:0046822"	"regulation of nucleocytoplasmic transport"	"11/857"	"119/23843"	0.00377091954554682	0.0399927453426787	0.0320958715746262	"Txn1/Cdkn2a/Chchd4/Camk1/Nutf2/Uaca/Zic1/Ppp2ca/Ddx5/Hsp90aa1/Camk4"	11
"GO:0120032"	"GO:0120032"	"regulation of plasma membrane bounded cell projection assembly"	"14/857"	"172/23843"	0.0037917566616133	0.0401206474542462	0.032198518434996	"Pfn2/Wasf2/Cdc42/Rcc2/Cav1/Vdac3/Gpm6a/Sept7/Rdx/Mns1/Map4/Hsp90aa1/Gap43/Dpysl3"	14
"GO:0051881"	"GO:0051881"	"regulation of mitochondrial membrane potential"	"8/857"	"71/23843"	0.00388583705900118	0.0410211574981395	0.0329212158760644	"Mtch2/Vcp/Cdkn2a/Atpif1/Arl6ip5/Ndufc2/Mapt/Prelid1"	8
"GO:0051345"	"GO:0051345"	"positive regulation of hydrolase activity"	"30/857"	"495/23843"	0.00396407761229868	0.0416580092261878	0.0334323163544231	"Atp1b1/Rsu1/Hspa5/Dync1i2/Mtch2/Ddx3x/Bcap31/Pfn2/S100a10/F3/Vcp/Creb3/Cdkn2a/Dock7/Rcc2/Tbc1d1/Cycs/Arl6ip5/Bax/Ndufa13/Thy1/Uaca/Rps27l/Tpm1/Ctsh/Ppp2ca/Prelid1/Mef2c/Rasa1/Mbp"	30
"GO:0048145"	"GO:0048145"	"regulation of fibroblast proliferation"	"10/857"	"103/23843"	0.00396439160214213	0.0416580092261878	0.0334323163544231	"Rps3a1/Nras/Ptprz1/Bax/Mif/Anxa2/Rasa1/Ndufs4/Gstp1/Fth1"	10
"GO:0048592"	"GO:0048592"	"eye morphogenesis"	"14/857"	"173/23843"	0.00399317056066531	0.0418613036641679	0.0335954687491221	"Pax6/Sox2/Ptn/Bax/Ahi1/Otx2/Rpgrip1/Thy1/Sox9/Ntrk2/Sox11/Hmgn1/Man2a1/Six3"	14
"GO:1905898"	"GO:1905898"	"positive regulation of response to endoplasmic reticulum stress"	"5/857"	"30/23843"	0.00400205418972684	0.0418613036641679	0.0335954687491221	"Serinc3/Bcap31/Tmem33/Bax/Pik3r1"	5
"GO:0032526"	"GO:0032526"	"response to retinoic acid"	"9/857"	"87/23843"	0.00403042684964851	0.0420618290633409	0.0337563988729273	"Sox2/Abca1/Mest/Tead2/Tead1/Ndufa13/Ctsh/Sox9/Mef2c"	9
"GO:0007628"	"GO:0007628"	"adult walking behavior"	"6/857"	"43/23843"	0.00415109818965594	0.0429543586494024	0.0344726916586644	"Kcnj10/Uchl1/Cend1/Hexa/Zic1/Mapt"	6
"GO:0002183"	"GO:0002183"	"cytoplasmic translational initiation"	"4/857"	"19/23843"	0.00417233324006446	0.0429543586494024	0.0344726916586644	"Eif2s3x/Eif4ebp1/Rps2/Eif2s3y"	4
"GO:0006089"	"GO:0006089"	"lactate metabolic process"	"4/857"	"19/23843"	0.00417233324006446	0.0429543586494024	0.0344726916586644	"Mtch2/Ldhb/Ldha/Haghl"	4
"GO:0006103"	"GO:0006103"	"2-oxoglutarate metabolic process"	"4/857"	"19/23843"	0.00417233324006446	0.0429543586494024	0.0344726916586644	"Idh1/Idh3g/Idh3a/Dld"	4
"GO:0015813"	"GO:0015813"	"L-glutamate transmembrane transport"	"4/857"	"19/23843"	0.00417233324006446	0.0429543586494024	0.0344726916586644	"Sept2/Kcnj10/Arl6ip5/Arl6ip1"	4
"GO:0032365"	"GO:0032365"	"intracellular lipid transport"	"4/857"	"19/23843"	0.00417233324006446	0.0429543586494024	0.0344726916586644	"Abca1/Ldlr/Anxa2/Npc2"	4
"GO:0060491"	"GO:0060491"	"regulation of cell projection assembly"	"14/857"	"174/23843"	0.00420319321268881	0.0431748228656192	0.0346496235274287	"Pfn2/Wasf2/Cdc42/Rcc2/Cav1/Vdac3/Gpm6a/Sept7/Rdx/Mns1/Map4/Hsp90aa1/Gap43/Dpysl3"	14
"GO:0048193"	"GO:0048193"	"Golgi vesicle transport"	"18/857"	"250/23843"	0.00423454796674198	0.0432312541665432	0.0346949120359252	"Myo1b/Rab14/Bcap31/Vcp/Vps29/Arf5/Rab6a/Ank3/Lamp1/Cope/Gabarapl2/Tmed3/Rab6b/Myo18a/Scfd1/Rab26/Vapa/Snx2"	18
"GO:0110053"	"GO:0110053"	"regulation of actin filament organization"	"18/857"	"250/23843"	0.00423454796674198	0.0432312541665432	0.0346949120359252	"Sptan1/Dstn/Flna/Tmsb4x/Pfn2/S100a10/Wasf2/Arpc3/Capza2/Tmsb10/Arpc4/Rgcc/Rdx/Tpm1/Tmod3/Tmod2/Rasa1/Pik3r1"	18
"GO:0051851"	"GO:0051851"	"modification by host of symbiont morphology or physiology"	"8/857"	"72/23843"	0.00423706013270868	0.0432312541665432	0.0346949120359252	"Rab9/Gapdh/Apoe/Smarcb1/Hspa8/Ppib/Anxa2/Vapa"	8
"GO:0001666"	"GO:0001666"	"response to hypoxia"	"15/857"	"193/23843"	0.0043027563690437	0.043803784772603	0.0351543920902996	"Atp1b1/Pgk1/Gnb1/Cav1/Sirt2/Hsp90b1/Plat/Eif4ebp1/Hmox1/Loxl2/Rgcc/Sdhd/Cryab/P4hb/Tmbim6"	15
"GO:0051051"	"GO:0051051"	"negative regulation of transport"	"30/857"	"498/23843"	0.0043184672527261	0.0438660306938023	0.0352043470777789	"Serpine2/Atp1a2/Slc25a5/Gpm6b/Fabp5/Anxa5/Sdcbp/Txn1/Sri/Lrpap1/Cav1/Arl6ip5/Ahi1/Ank3/Cnn2/Oaz1/Os9/Hmox1/Dph3/Rgcc/Cryab/Ppp2ca/Mapt/Ndufaf2/Ywhaq/Srebf2/Tmbim6/Hes1/Syt4/Ndfip1"	30
"GO:0006914"	"GO:0006914"	"autophagy"	"24/857"	"372/23843"	0.00441358890792353	0.0446338825179612	0.035820580680283	"Rab33a/Vcp/Rraga/Cdkn2a/Tmem59/Atpif1/Stx12/Hk2/Wbp11/Sirt2/Eif4g2/Ctsd/Hmox1/Tmem208/Gabarapl2/Fez1/Hspa8/Gabarap/Mapt/Plk2/Scfd1/Srebf2/Tmbim6/Lix1"	24
"GO:0061919"	"GO:0061919"	"process utilizing autophagic mechanism"	"24/857"	"372/23843"	0.00441358890792353	0.0446338825179612	0.035820580680283	"Rab33a/Vcp/Rraga/Cdkn2a/Tmem59/Atpif1/Stx12/Hk2/Wbp11/Sirt2/Eif4g2/Ctsd/Hmox1/Tmem208/Gabarapl2/Fez1/Hspa8/Gabarap/Mapt/Plk2/Scfd1/Srebf2/Tmbim6/Lix1"	24
"GO:1903311"	"GO:1903311"	"regulation of mRNA metabolic process"	"16/857"	"213/23843"	0.00453217868145185	0.0453597398543287	0.0364031119281363	"Prdx6/Elavl4/Hnrnpa2b1/Ptbp1/Hspa8/Ddx5/Hnrnpa0/Hnrnpk/Pabpc1/Khdrbs3/Tmbim6/Qk/Rnps1/Srsf3/Khsrp/Malat1"	16
"GO:0048144"	"GO:0048144"	"fibroblast proliferation"	"10/857"	"105/23843"	0.00454854436565062	0.0453597398543287	0.0364031119281363	"Rps3a1/Nras/Ptprz1/Bax/Mif/Anxa2/Rasa1/Ndufs4/Gstp1/Fth1"	10
"GO:0071901"	"GO:0071901"	"negative regulation of protein serine/threonine kinase activity"	"10/857"	"105/23843"	0.00454854436565062	0.0453597398543287	0.0364031119281363	"Dnaja1/Cdkn2a/Uchl1/Cav1/Apoe/Inppl1/Dusp6/Spry2/Prkar1a/Gstp1"	10
"GO:0001558"	"GO:0001558"	"regulation of cell growth"	"26/857"	"415/23843"	0.00459405815011306	0.0453597398543287	0.0364031119281363	"Igfbp2/Serpine2/Tnr/Ndufs3/Csnk2a1/Ddx3x/Lamtor2/Fdps/Sdcbp/Creb3/Cdkn2a/Mgll/Apoe/Eif4g2/Cd81/Slc25a4/Ndufa13/Cryab/Ip6k2/Nme6/Sertad2/Igfbp4/Mapt/Hnrnpk/Syt4/Ccdc85b"	26
"GO:0007270"	"GO:0007270"	"neuron-neuron synaptic transmission"	"3/857"	"10/23843"	0.00459452188854828	0.0453597398543287	0.0364031119281363	"Vdac3/Tmod2/Camk4"	3
"GO:0021554"	"GO:0021554"	"optic nerve development"	"3/857"	"10/23843"	0.00459452188854828	0.0453597398543287	0.0364031119281363	"Kcna2/Nav2/Rpl24"	3
"GO:0043497"	"GO:0043497"	"regulation of protein heterodimerization activity"	"3/857"	"10/23843"	0.00459452188854828	0.0453597398543287	0.0364031119281363	"Cdc42/Bax/Hes1"	3
"GO:0070203"	"GO:0070203"	"regulation of establishment of protein localization to telomere"	"3/857"	"10/23843"	0.00459452188854828	0.0453597398543287	0.0364031119281363	"Cct7/Cct5/Cct8"	3
"GO:1900103"	"GO:1900103"	"positive regulation of endoplasmic reticulum unfolded protein response"	"3/857"	"10/23843"	0.00459452188854828	0.0453597398543287	0.0364031119281363	"Tmem33/Bax/Pik3r1"	3
"GO:1900221"	"GO:1900221"	"regulation of amyloid-beta clearance"	"3/857"	"10/23843"	0.00459452188854828	0.0453597398543287	0.0364031119281363	"Lrpap1/Apoe/Ldlr"	3
"GO:1903789"	"GO:1903789"	"regulation of amino acid transmembrane transport"	"3/857"	"10/23843"	0.00459452188854828	0.0453597398543287	0.0364031119281363	"Sept2/Arl6ip5/Arl6ip1"	3
"GO:1904589"	"GO:1904589"	"regulation of protein import"	"8/857"	"73/23843"	0.0046122121060425	0.0454362533118971	0.0364645172176908	"Txn1/Nutf2/Uaca/Zic1/Ppp2ca/Ddx5/Hsp90aa1/Hnrnpm"	8
"GO:2001235"	"GO:2001235"	"positive regulation of apoptotic signaling pathway"	"14/857"	"176/23843"	0.00465013034977559	0.0457112813523102	0.0366852388658018	"Mtch2/Pdia3/Serinc3/Bcap31/Maged1/Atpif1/Cav1/Bax/Ctsc/Ctsh/Rpl26/Sept4/Siva1/Ctnna1"	14
"GO:0090659"	"GO:0090659"	"walking behavior"	"6/857"	"44/23843"	0.00466324435734735	0.045741823942993	0.0367097505881082	"Kcnj10/Uchl1/Cend1/Hexa/Zic1/Mapt"	6
"GO:0010657"	"GO:0010657"	"muscle cell apoptotic process"	"9/857"	"89/23843"	0.00468897901311595	0.04589576674294	0.0368332962035593	"Cdkn2a/Gnb1/Cav1/Slc25a4/Hmox1/Hspa8/Pik3r1/Qk/Pdcd4"	9
"GO:0051348"	"GO:0051348"	"negative regulation of transferase activity"	"19/857"	"273/23843"	0.00483665940215676	0.0472401071095268	0.0379121862719665	"Prex2/Phpt1/Dnaja1/Cdkn2a/Uchl1/Actb/Cav1/Apoe/Inppl1/Lrrtm3/Dusp6/Spry2/Thy1/Rpl23/Mapt/Prkar1a/Ppp1r1a/Eif4a2/Gstp1"	19
